date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:16:26	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916044479858	/tmp/data/css/vendor55a4.css	(from https://kalle-blog.azurewebsites.net/blog/category/infrastructure-as-a-code)
07:16:27	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916044479858	/tmp/data/css/main55a4.css	(from https://kalle-blog.azurewebsites.net/blog/category/infrastructure-as-a-code)
07:16:28	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916055905001	/tmp/data/css/base4d53.css	(from https://kalle-blog.azurewebsites.net/blog/category/visual-studio-code)
07:16:29	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916055905001	/tmp/data/css/vendor4d53.css	(from https://kalle-blog.azurewebsites.net/blog/category/visual-studio-code)
07:16:30	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916055905001	/tmp/data/css/main4d53.css	(from https://kalle-blog.azurewebsites.net/blog/category/visual-studio-code)
07:16:30	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916064916649	/tmp/data/css/based6d9.css	(from https://kalle-blog.azurewebsites.net/blog/changed-my-note-taking-tool)
07:16:32	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916064916649	/tmp/data/css/vendord6d9.css	(from https://kalle-blog.azurewebsites.net/blog/changed-my-note-taking-tool)
07:16:33	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916064916649	/tmp/data/css/maind6d9.css	(from https://kalle-blog.azurewebsites.net/blog/changed-my-note-taking-tool)
07:16:34	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916074860477	/tmp/data/css/basee414.css	(from https://kalle-blog.azurewebsites.net/blog/category/notes)
07:16:35	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916074860477	/tmp/data/css/vendore414.css	(from https://kalle-blog.azurewebsites.net/blog/category/notes)
07:16:36	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916074860477	/tmp/data/css/maine414.css	(from https://kalle-blog.azurewebsites.net/blog/category/notes)
07:16:36	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916085240509	/tmp/data/css/base5ce9.css	(from https://kalle-blog.azurewebsites.net/blog/category/onenote)
07:16:38	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916085240509	/tmp/data/css/vendor5ce9.css	(from https://kalle-blog.azurewebsites.net/blog/category/onenote)
07:16:39	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916085240509	/tmp/data/css/main5ce9.css	(from https://kalle-blog.azurewebsites.net/blog/category/onenote)
07:16:40	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916094065808	/tmp/data/css/base0c9e.css	(from https://kalle-blog.azurewebsites.net/blog/request-routing-in-bff)
07:16:41	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916094065808	/tmp/data/css/vendor0c9e.css	(from https://kalle-blog.azurewebsites.net/blog/request-routing-in-bff)
07:16:42	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916094065808	/tmp/data/css/main0c9e.css	(from https://kalle-blog.azurewebsites.net/blog/request-routing-in-bff)
07:16:43	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916104962673	/tmp/data/css/base084b.css	(from https://kalle-blog.azurewebsites.net/blog/category/authentication)
07:16:44	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916104962673	/tmp/data/css/vendor084b.css	(from https://kalle-blog.azurewebsites.net/blog/category/authentication)
07:16:45	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916104962673	/tmp/data/css/main084b.css	(from https://kalle-blog.azurewebsites.net/blog/category/authentication)
07:16:46	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916113939963	/tmp/data/css/basef723.css	(from https://kalle-blog.azurewebsites.net/blog/application-settings-comparison-app-service)
07:16:47	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916113939963	/tmp/data/css/vendorf723.css	(from https://kalle-blog.azurewebsites.net/blog/application-settings-comparison-app-service)
07:16:48	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916113939963	/tmp/data/css/mainf723.css	(from https://kalle-blog.azurewebsites.net/blog/application-settings-comparison-app-service)
07:16:49	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916125094764	/tmp/data/css/base47e5.css	(from https://kalle-blog.azurewebsites.net/blog/category/key-vault)
07:16:50	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916125094764	/tmp/data/css/vendor47e5.css	(from https://kalle-blog.azurewebsites.net/blog/category/key-vault)
07:16:51	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916125094764	/tmp/data/css/main47e5.css	(from https://kalle-blog.azurewebsites.net/blog/category/key-vault)
07:16:52	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916135469456	/tmp/data/css/base5d37.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-app-service)
07:16:53	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916135469456	/tmp/data/css/vendor5d37.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-app-service)
07:16:54	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916135469456	/tmp/data/css/main5d37.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-app-service)
07:16:55	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916144443011	/tmp/data/css/base9336.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-net-6-web-app-to-linux-based-app-service)
07:16:56	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916144443011	/tmp/data/css/vendor9336.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-net-6-web-app-to-linux-based-app-service)
07:16:57	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916144443011	/tmp/data/css/main9336.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-net-6-web-app-to-linux-based-app-service)
07:16:58	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916155503355	/tmp/data/css/baseb7f1.css	(from https://kalle-blog.azurewebsites.net/blog/category/linux)
07:16:59	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916155503355	/tmp/data/css/vendorb7f1.css	(from https://kalle-blog.azurewebsites.net/blog/category/linux)
07:17:00	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916155503355	/tmp/data/css/mainb7f1.css	(from https://kalle-blog.azurewebsites.net/blog/category/linux)
07:17:01	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916164385329	/tmp/data/css/base6d08.css	(from https://kalle-blog.azurewebsites.net/blog/assigning-access-policies-to-keyvault-with-bicep)
07:17:02	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916164385329	/tmp/data/css/vendor6d08.css	(from https://kalle-blog.azurewebsites.net/blog/assigning-access-policies-to-keyvault-with-bicep)
07:17:03	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916164385329	/tmp/data/css/main6d08.css	(from https://kalle-blog.azurewebsites.net/blog/assigning-access-policies-to-keyvault-with-bicep)
07:17:04	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916174073977	/tmp/data/css/baseb337.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-azure-infrastructure-with-azure-bicep)
07:17:05	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916174073977	/tmp/data/css/vendorb337.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-azure-infrastructure-with-azure-bicep)
07:17:06	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916174073977	/tmp/data/css/mainb337.css	(from https://kalle-blog.azurewebsites.net/blog/deploy-azure-infrastructure-with-azure-bicep)
07:17:07	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916183918724	/tmp/data/css/base674e.css	(from https://kalle-blog.azurewebsites.net/blog/get-notified-about-service-health-incidents-that-have-occurred-in-azure)
07:17:08	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916183918724	/tmp/data/css/vendor674e.css	(from https://kalle-blog.azurewebsites.net/blog/get-notified-about-service-health-incidents-that-have-occurred-in-azure)
07:17:09	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916183918724	/tmp/data/css/main674e.css	(from https://kalle-blog.azurewebsites.net/blog/get-notified-about-service-health-incidents-that-have-occurred-in-azure)
07:17:10	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916194990014	/tmp/data/css/base04a4.css	(from https://kalle-blog.azurewebsites.net/blog/category/logic-apps)
07:17:11	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916194990014	/tmp/data/css/vendor04a4.css	(from https://kalle-blog.azurewebsites.net/blog/category/logic-apps)
07:17:12	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916194990014	/tmp/data/css/main04a4.css	(from https://kalle-blog.azurewebsites.net/blog/category/logic-apps)
07:17:13	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916205066046	/tmp/data/css/basecd8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/service-health)
07:17:14	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916205066046	/tmp/data/css/vendorcd8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/service-health)
07:17:15	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916205066046	/tmp/data/css/maincd8d.css	(from https://kalle-blog.azurewebsites.net/blog/category/service-health)
07:17:16	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916215330723	/tmp/data/css/base6528.css	(from https://kalle-blog.azurewebsites.net/blog/category/monitoring)
07:17:17	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916215330723	/tmp/data/css/vendor6528.css	(from https://kalle-blog.azurewebsites.net/blog/category/monitoring)
07:17:18	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916215330723	/tmp/data/css/main6528.css	(from https://kalle-blog.azurewebsites.net/blog/category/monitoring)
07:17:19	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916224403559	/tmp/data/css/base6ab6.css	(from https://kalle-blog.azurewebsites.net/blog/no-tokens-in-browser-with-duende-bff)
07:17:20	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916224403559	/tmp/data/css/vendor6ab6.css	(from https://kalle-blog.azurewebsites.net/blog/no-tokens-in-browser-with-duende-bff)
07:17:21	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916224403559	/tmp/data/css/main6ab6.css	(from https://kalle-blog.azurewebsites.net/blog/no-tokens-in-browser-with-duende-bff)
07:17:22	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916235363720	/tmp/data/css/base4167.css	(from https://kalle-blog.azurewebsites.net/blog/category/api)
07:17:23	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916235363720	/tmp/data/css/vendor4167.css	(from https://kalle-blog.azurewebsites.net/blog/category/api)
07:17:24	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916235363720	/tmp/data/css/main4167.css	(from https://kalle-blog.azurewebsites.net/blog/category/api)
07:17:24	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916244256334	/tmp/data/css/basee9c4.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-minimize-blog-hosting-costs)
07:17:26	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916244256334	/tmp/data/css/vendore9c4.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-minimize-blog-hosting-costs)
07:17:27	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916244256334	/tmp/data/css/maine9c4.css	(from https://kalle-blog.azurewebsites.net/blog/how-to-minimize-blog-hosting-costs)
07:17:28	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916254479876	/tmp/data/css/based4e8.css	(from https://kalle-blog.azurewebsites.net/blog/category/github-pages)
07:17:29	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916254479876	/tmp/data/css/vendord4e8.css	(from https://kalle-blog.azurewebsites.net/blog/category/github-pages)
07:17:30	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916254479876	/tmp/data/css/maind4e8.css	(from https://kalle-blog.azurewebsites.net/blog/category/github-pages)
07:17:31	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916264840005	/tmp/data/css/based1c1.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-mfa-implementation)
07:17:32	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916264840005	/tmp/data/css/vendord1c1.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-mfa-implementation)
07:17:33	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916264840005	/tmp/data/css/maind1c1.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-mfa-implementation)
07:17:33	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916275210156	/tmp/data/css/basebcdf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2c)
07:17:35	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916275210156	/tmp/data/css/vendorbcdf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2c)
07:17:36	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916275210156	/tmp/data/css/mainbcdf.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-b2c)
07:17:37	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916285280969	/tmp/data/css/basec9bd.css	(from https://kalle-blog.azurewebsites.net/blog/category/mfa)
07:17:38	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916285280969	/tmp/data/css/vendorc9bd.css	(from https://kalle-blog.azurewebsites.net/blog/category/mfa)
07:17:39	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916285280969	/tmp/data/css/mainc9bd.css	(from https://kalle-blog.azurewebsites.net/blog/category/mfa)
07:17:40	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916294256012	/tmp/data/css/base87ee.css	(from https://kalle-blog.azurewebsites.net/blog/apple-health-data-conversion-to-fhir-observation)
07:17:41	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916294256012	/tmp/data/css/vendor87ee.css	(from https://kalle-blog.azurewebsites.net/blog/apple-health-data-conversion-to-fhir-observation)
07:17:42	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916294256012	/tmp/data/css/main87ee.css	(from https://kalle-blog.azurewebsites.net/blog/apple-health-data-conversion-to-fhir-observation)
07:17:42	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916305133216	/tmp/data/css/base582a.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-api-for-fhir)
07:17:44	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916305133216	/tmp/data/css/vendor582a.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-api-for-fhir)
07:17:45	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916305133216	/tmp/data/css/main582a.css	(from https://kalle-blog.azurewebsites.net/blog/category/azure-api-for-fhir)
07:17:46	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916315756128	/tmp/data/css/basea620.css	(from https://kalle-blog.azurewebsites.net/blog/category/fhir-converter)
07:17:47	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916315756128	/tmp/data/css/vendora620.css	(from https://kalle-blog.azurewebsites.net/blog/category/fhir-converter)
07:17:48	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916315756128	/tmp/data/css/maina620.css	(from https://kalle-blog.azurewebsites.net/blog/category/fhir-converter)
07:17:49	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916324660773	/tmp/data/css/base416c.css	(from https://kalle-blog.azurewebsites.net/blog/category/health-care)
07:17:50	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916324660773	/tmp/data/css/vendor416c.css	(from https://kalle-blog.azurewebsites.net/blog/category/health-care)
07:17:51	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916324660773	/tmp/data/css/main416c.css	(from https://kalle-blog.azurewebsites.net/blog/category/health-care)
07:17:52	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916335534656	/tmp/data/css/base399e.css	(from https://kalle-blog.azurewebsites.net/blog/strava-webhook-azure-api-for-fhir)
07:17:53	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916335534656	/tmp/data/css/vendor399e.css	(from https://kalle-blog.azurewebsites.net/blog/strava-webhook-azure-api-for-fhir)
07:17:54	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916335534656	/tmp/data/css/main399e.css	(from https://kalle-blog.azurewebsites.net/blog/strava-webhook-azure-api-for-fhir)
07:17:54	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916344434379	/tmp/data/css/baseb657.css	(from https://kalle-blog.azurewebsites.net/blog/export-apple-health-data-to-azure-api-for-fhir)
07:17:56	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916344434379	/tmp/data/css/vendorb657.css	(from https://kalle-blog.azurewebsites.net/blog/export-apple-health-data-to-azure-api-for-fhir)
07:17:57	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916344434379	/tmp/data/css/mainb657.css	(from https://kalle-blog.azurewebsites.net/blog/export-apple-health-data-to-azure-api-for-fhir)
07:17:58	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916354419750	/tmp/data/css/base5ea7.css	(from https://kalle-blog.azurewebsites.net/blog/azure-ad-b2c-devops-automation)
07:17:59	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916354419750	/tmp/data/css/vendor5ea7.css	(from https://kalle-blog.azurewebsites.net/blog/azure-ad-b2c-devops-automation)
07:18:00	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916354419750	/tmp/data/css/main5ea7.css	(from https://kalle-blog.azurewebsites.net/blog/azure-ad-b2c-devops-automation)
07:18:01	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916365606974	/tmp/data/css/base8585.css	(from https://kalle-blog.azurewebsites.net/blog/category/powershell)
07:18:02	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916365606974	/tmp/data/css/vendor8585.css	(from https://kalle-blog.azurewebsites.net/blog/category/powershell)
07:18:03	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916365606974	/tmp/data/css/main8585.css	(from https://kalle-blog.azurewebsites.net/blog/category/powershell)
07:18:04	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002916374577087	/tmp/data/css/baseea5c.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-policies-and-federated-authentication)
07:18:05	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002916374577087	/tmp/data/css/vendorea5c.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-policies-and-federated-authentication)
07:18:06	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002916374577087	/tmp/data/css/mainea5c.css	(from https://kalle-blog.azurewebsites.net/blog/azure-b2c-custom-policies-and-federated-authentication)
